-94.86335942347068 0.38437478639521633 1.0
-93.88031942944508 0.8634114118341927 1.0
-92.89727943541948 0.5312835721846867 1.0
-91.91423944139387 0.8063357515819757 1.0
-90.93119944736827 0.39846850973202935 1.0
-89.94815945334267 0.4429578268751101 1.0
-88.96511945931707 0.25463218591808956 1.0
-87.98207946529146 0.6335251700067305 1.0
-86.99903947126586 0.5039304083627738 1.0
-86.01599947724026 0.5912761363289738 1.0
-85.03295948321465 1.04974569748424 1.0
-84.04991948918905 0.5797676944027499 1.0
-83.06687949516345 0.32766046070540356 1.0
-82.08383950113785 0.6699426466925175 1.0
-81.10079950711224 0.23511015709406163 1.0
-80.11775951308664 0.6402301853753638 1.0
-79.13471951906104 0.7330589612179708 1.0
-78.15167952503543 0.7326319795136516 1.0
-77.16863953100983 0.5443644946594902 1.0
-76.18559953698423 0.6077299833150134 1.0
-75.20255954295862 0.6193782002328215 1.0
-74.21951954893302 0.5329962880532164 1.0
-73.23647955490742 0.5952936539470227 1.0
-72.25343956088182 0.6762367770945844 1.0
-71.27039956685621 0.5235034776717699 1.0
-70.28735957283061 0.5398943121129786 1.0
-69.304319578805 0.4429142612862213 1.0
-68.3212795847794 0.41488440280878036 1.0
-67.3382395907538 0.6803704162579394 1.0
-66.3551995967282 0.9030425585722188 1.0
-65.3721596027026 0.7760624024295927 1.0
-64.38911960867699 0.8445503246680277 1.0
-63.40607961465139 0.4270050107075754 1.0
-62.42303962062579 0.5010497564268925 1.0
-61.43999962660018 0.4270660255347049 1.0
-60.45695963257458 0.5587091899895615 1.0
-59.47391963854898 0.9649189309832303 1.0
-58.490879644523375 0.6004656689009298 1.0
-57.50783965049777 0.419379227469077 1.0
-56.52479965647217 0.6530440615156043 1.0
-55.541759662446566 0.598534516638447 1.0
-54.55871966842096 0.3578840144913968 1.0
-53.57567967439536 0.350380316085713 1.0
-52.59263968036976 0.09148464004172807 1.0
-51.609599686344154 0.6389877867455767 1.0
-50.62655969231855 0.7169123117430063 1.0
-49.64351969829295 0.5460994305533075 1.0
-48.660479704267345 0.695615352553611 1.0
-47.67743971024174 0.39905936595121455 1.0
-46.69439971621614 0.6211592545057918 1.0
-45.71135972219054 0.5675056213495904 1.0
-44.728319728164934 0.6083277569154355 1.0
-43.74527973413933 0.36256816036814526 1.0
-42.76223974011373 0.35814437474096766 1.0
-41.779199746088125 0.831217516659677 1.0
-40.79615975206252 0.4556681714433256 1.0
-39.81311975803692 0.3523659866095302 1.0
-38.830079764011316 0.50687243690854 1.0
-37.84703976998571 0.40451591853755037 1.0
-36.86399977596011 0.4484975988247801 1.0
-35.88095978193451 0.20320064085042844 1.0
-34.897919787908904 0.5494845742867946 1.0
-33.9148797938833 0.6817161605581096 1.0
-32.9318397998577 0.7084200318242281 1.0
-31.948799805832095 0.33040413022697657 1.0
-30.965759811806493 0.5172758494769953 1.0
-29.98271981778089 0.7248040459822578 1.0
-28.999679823755287 0.4041564920933542 1.0
-28.016639829729684 0.40766534660074916 1.0
-27.03359983570408 0.4316954612725576 1.0
-26.050559841678478 0.7120387208887956 1.0
-25.067519847652875 0.4072826030423024 1.0
-24.084479853627272 0.5483189243828843 1.0
-23.10143985960167 0.6805079109462822 1.0
-22.118399865576066 0.6798573587529286 1.0
-21.135359871550463 0.6252755913621776 1.0
-20.15231987752486 0.530453163863104 1.0
-19.169279883499257 0.15061193032802275 1.0
-18.186239889473654 0.47385271656495626 1.0
-17.20319989544805 0.2712867698226732 1.0
-16.22015990142245 0.6721671783017579 1.0
-15.237119907396846 0.49852828162853957 1.0
-14.254079913371243 0.4725351321190916 1.0
-13.27103991934564 0.3563452972935029 1.0
-12.287999925320037 0.7062650314544333 1.0
-11.304959931294434 0.47807159765347396 1.0
-10.32191993726883 0.9253311712676876 1.0
-9.338879943243228 0.7185903166257721 1.0
-8.355839949217625 0.424003862355914 1.0
-7.372799955192022 0.28668817970712657 1.0
-6.389759961166419 0.34795330639688815 1.0
-5.406719967140816 0.36182629839545594 1.0
-4.423679973115213 0.862203323196729 1.0
-3.4406399790896103 0.518347421284827 1.0
-2.4575999850640073 0.5581629201947363 1.0
-1.4745599910384044 0.7878730511456983 1.0
-0.49151999701280147 1.0770349854834669 1.0
0.49151999701280147 0.9650618511692673 1.0
1.4745599910384044 0.9148291386621561 1.0
2.4575999850640073 0.3562494223111362 1.0
3.4406399790896103 0.9606671329722332 1.0
4.423679973115213 0.5852294703489522 1.0
5.406719967140816 0.4870009845078993 1.0
6.389759961166419 0.7592405817536113 1.0
7.372799955192022 0.5765251029626655 1.0
8.355839949217625 0.37086897140019587 1.0
9.338879943243228 0.3059395069322257 1.0
10.32191993726883 0.5415760480127066 1.0
11.304959931294434 0.45879736018475104 1.0
12.287999925320037 0.6847200697064305 1.0
13.27103991934564 0.31464656982793965 1.0
14.254079913371243 0.7046483678581256 1.0
15.237119907396846 0.3595394688395608 1.0
16.22015990142245 0.6747674982372438 1.0
17.20319989544805 0.9921055578585091 1.0
18.186239889473654 0.4284653470443998 1.0
19.169279883499257 0.3782477813421704 1.0
20.15231987752486 0.09306451049941615 1.0
21.135359871550463 0.6116390230493411 1.0
22.118399865576066 0.48237892495384527 1.0
23.10143985960167 0.601566947289677 1.0
24.084479853627272 0.19430325070139667 1.0
25.067519847652875 0.6105710410908106 1.0
26.050559841678478 0.6105679227473243 1.0
27.03359983570408 0.5203415922669197 1.0
28.016639829729684 0.6499672696642704 1.0
28.999679823755287 0.9795977417647173 1.0
29.98271981778089 0.2998972033816416 1.0
30.965759811806493 0.478834656570304 1.0
31.948799805832095 0.3899484300204503 1.0
32.9318397998577 0.5951787264604249 1.0
33.9148797938833 0.7166968424191716 1.0
34.897919787908904 0.6236329284786886 1.0
35.88095978193451 0.5391988503434946 1.0
36.86399977596011 0.8065242918273718 1.0
37.84703976998571 0.778598151759653 1.0
38.830079764011316 -0.09150150453842065 1.0
39.81311975803692 0.6706176474473284 1.0
40.79615975206252 0.3113990418122113 1.0
